user_id,install_date,country,device,session_count,ttp,last_moment,unit_count,revenue,try_1,try_2,try_3,win_1,win_2,win_3,days_active
NUPC0Q-186VH2-KEFOAI,2016-10-01,US,iPhone,1,281,1475347111,NA,NULL,0.0,3.0,0.0,0.0,3.0,0.0,6
GX6BR8-P7QXAT-Z2EHQ4,2016-10-01,TR,iPhone,8,3125,1475358396,NULL,NULL,2.0,48.0,0.0,1.0,20.0,0.0,8
691W7Q-PQ2FU4-A729FY,2016-10-02,FR,iPhone,4,808,1475436066,NULL,NULL,1.0,11.0,0.0,1.0,9.0,0.0,2
49UDX7-CLS193-ZMBQUN,2016-10-01,BR,iPad,15,5451,1475348554,NULL,NULL,19.0,38.0,0.0,9.0,16.0,0.0,8
NZHL5K-N2PD3W-VK4BXL,2016-10-02,FR,iPad,17,10595,1475451579,1,27.18,47.0,71.0,0.0,39.0,26.0,0.0,7
VS5Z48-5P9J02-GL1QTO,2016-10-01,US,iPhone,1,19,1475289947,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1
1JUWX5-XP0SOW-E9WKUT,2016-10-01,BR,iPhone,2,1832,1475360074,NULL,NULL,1.0,21.0,1.0,1.0,11.0,1.0,1
87LBQ9-H26V71-JYQEO5,2016-10-01,BR,iPhone,5,3009,1475349516,NULL,NULL,1.0,45.0,0.0,1.0,24.0,0.0,1
OPIACV-9WS3CA-2BXGOZ,2016-10-01,US,iPhone,7,886,1475362902,NULL,NULL,1.0,16.0,0.0,1.0,9.0,0.0,6
QF8CER-2WI1YH-FGE2O3,2016-10-02,US,iPhone,2,1323,1475447321,NULL,NULL,5.0,12.0,1.0,4.0,11.0,1.0,8
FA6O1G-W12S4J-3E2CB0,2016-10-02,BR,iPhone,1,1311,1475449676,NULL,NULL,2.0,14.0,0.0,2.0,12.0,0.0,7
8AWK9Z-210ILB-YHBCNR,2016-10-02,US,iPhone,1,248,1475375822,NULL,NULL,0.0,5.0,0.0,0.0,4.0,0.0,1
UYKGRZ-TLD2BH-SRPBW4,2016-10-01,FR,iPhone,3,360,1475346208,NULL,NULL,0.0,11.0,0.0,0.0,1.0,0.0,3
VDM38G-S9IWYT-PR3C6O,2016-10-01,US,iPod touch,1,84,1475343618,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,2
H7M5K6-BJ17O0-7BCLY2,2016-10-02,TR,iPhone,1,430,1475412809,NULL,NULL,1.0,6.0,0.0,1.0,4.0,0.0,6
9BO5HC-BKIODX-RV1JGA,2016-10-01,BR,iPhone,27,6393,1475358211,NULL,NULL,1.0,60.0,8.0,1.0,41.0,5.0,6
5JQW9O-GK4WZO-Q0SZMN,2016-10-01,US,iPhone,18,3094,1475362798,NULL,NULL,4.0,46.0,6.0,2.0,35.0,5.0,2
25Q1O6-6LHASF-KEV9AG,2016-10-01,US,iPad,1,321,1475334866,NULL,NULL,0.0,8.0,0.0,0.0,2.0,0.0,2
MKBO8L-5OHBAZ-KFWX78,2016-10-02,US,iPhone,3,849,1475423264,NULL,NULL,4.0,8.0,0.0,3.0,7.0,0.0,5
I9B0QU-NK4YQP-RXHOLQ,2016-10-02,TR,iPhone,2,420,1475437662,NULL,NULL,1.0,7.0,0.0,1.0,5.0,0.0,4
5FSVXW-F2C1H6-U6AVBQ,2016-10-01,US,iPad,1,51,1475289955,NULL,NULL,0.0,1.0,0.0,0.0,1.0,0.0,1
MEHG1L-YAC91P-JT8GC9,2016-10-02,US,iPhone,10,2997,1475439020,NULL,NULL,2.0,24.0,0.0,1.0,9.0,0.0,8
8UYDJZ-7ANIZ8-3MYA1Z,2016-10-02,US,iPhone,10,3977,1475412861,NULL,NULL,1.0,87.0,0.0,1.0,21.0,0.0,1
LNESQO-LFAVQN-QHFGBE,2016-10-01,GB,iPhone,16,3984,1475359395,NULL,NULL,25.0,36.0,4.0,20.0,30.0,4.0,5
L9RGAE-NXO6F9-L5JIZC,2016-10-02,GB,iPhone,3,136,1475438212,NULL,NULL,0.0,2.0,0.0,0.0,2.0,0.0,5
9P64H3-VW214Q-DKH78C,2016-10-01,BR,iPad,4,3056,1475360030,NULL,NULL,12.0,31.0,2.0,10.0,23.0,2.0,3
WK3HSY-O5LKSD-HKTAOZ,2016-10-02,US,iPhone,6,2021,1475377361,NULL,NULL,15.0,26.0,0.0,9.0,9.0,0.0,2
8QHA9B-R6082B-XTIBUP,2016-10-01,US,iPhone,1,6,1475348670,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1
2RJ5NA-QKETNO-FVUIH1,2016-10-02,BR,iPhone,8,2609,1475446768,NULL,NULL,6.0,32.0,1.0,6.0,16.0,1.0,3
WO3ZS2-7O5VKZ-1DF2ZT,2016-10-01,CN,iPad,2,1370,1475327177,NULL,NULL,1.0,31.0,0.0,1.0,10.0,0.0,2
C7KDGV-FQPGDA-0PK5J7,2016-10-01,US,iPhone,45,6204,1475360052,NULL,NULL,20.0,49.0,5.0,15.0,38.0,5.0,6
1G87JW-YA41EF-OZ78K9,2016-10-02,FR,iPad,2,2084,1475400559,NULL,NULL,1.0,20.0,1.0,1.0,16.0,1.0,1
89CGV5-NJVK7L-6UGK2L,2016-10-02,BR,iPhone,9,2792,1475414031,NULL,NULL,2.0,34.0,0.0,2.0,17.0,0.0,3
5ODK9F-IFJ8SN-3UOPJZ,2016-10-01,US,iPhone,38,10144,1475366387,NULL,NULL,33.0,72.0,10.0,21.0,48.0,7.0,8
FETUVO-EJ3V8K-W813ZQ,2016-10-02,FR,iPhone,28,4245,1475443157,NULL,NULL,1.0,52.0,6.0,1.0,30.0,3.0,2
VLE5OF-YV9KHC-156YP2,2016-10-02,TR,iPhone,2,557,1475416767,NULL,NULL,1.0,10.0,0.0,1.0,9.0,0.0,1
IO51BM-FGO9C0-AV1IL5,2016-10-01,US,iPhone,3,94,1475361083,NULL,NULL,0.0,1.0,0.0,0.0,1.0,0.0,2
QNDXEZ-OIDN5L-T528S6,2016-10-01,US,iPhone,1,16,1475342987,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1
TNS21Q-W4XZBN-A2HRDU,2016-10-02,TR,iPhone,2,371,1475414456,NULL,NULL,0.0,4.0,0.0,0.0,3.0,0.0,1
7S2BPH-H7IFDL-YOUV43,2016-10-02,US,iPhone,1,119,1475382471,NULL,NULL,0.0,1.0,0.0,0.0,1.0,0.0,2
LCYPBU-2TXZKD-VQN19C,2016-10-01,BR,iPhone,2,2247,1475324958,NULL,NULL,1.0,12.0,1.0,1.0,12.0,1.0,4
7DULHN-HQ5XG9-5ODXBE,2016-10-02,US,iPad,1,621,1475426968,NULL,NULL,4.0,10.0,0.0,3.0,8.0,0.0,1
PZ5RO7-SCHM09-0TUZ9H,2016-10-01,GB,iPhone,6,3209,1475361493,NULL,NULL,23.0,26.0,6.0,16.0,20.0,2.0,2
0NYR3B-K2E1J5-YIF31P,2016-10-02,FR,iPhone,9,3482,1475429445,NULL,NULL,11.0,37.0,4.0,4.0,30.0,2.0,3
KJ472D-QLY0EH-6SF7TL,2016-10-02,GB,iPhone,1,177,1475416607,NULL,NULL,0.0,4.0,0.0,0.0,3.0,0.0,1
X2PIAW-YOH54Z-HM09BI,2016-10-02,US,iPhone,3,1041,1475443850,NULL,NULL,4.0,8.0,0.0,3.0,6.0,0.0,1
YJKNTC-MH19UO-5RSKIQ,2016-10-01,US,iPhone,14,3248,1475360593,NULL,NULL,19.0,28.0,4.0,18.0,27.0,4.0,2
N4R0MU-DIPGNZ-6MCR57,2016-10-02,US,iPhone,3,760,1475390414,NULL,NULL,1.0,9.0,0.0,1.0,7.0,0.0,2
KJ6UTX-ITOPF1-XO53FP,2016-10-02,US,iPhone,8,5404,1475450314,NULL,NULL,26.0,38.0,6.0,19.0,29.0,3.0,4
K1CJ8E-9GTYWC-2ACLZO,2016-10-01,US,iPhone,15,4779,1475341022,NULL,NULL,15.0,69.0,0.0,10.0,27.0,0.0,7
PUQXD4-0X3AWO-4EIA7D,2016-10-02,CN,iPhone,1,23,1475407066,NULL,NULL,0.0,1.0,0.0,0.0,0.0,0.0,1
QVP3BH-28MEIA-8UV7D4,2016-10-02,FR,iPhone,9,2539,1475445792,NULL,NULL,1.0,32.0,0.0,1.0,22.0,0.0,2
3Z8ES1-ZXASWU-Q0PKMG,2016-10-01,US,iPhone,3,1829,1475362034,NULL,NULL,9.0,18.0,12.0,8.0,14.0,1.0,1
GXADL1-HGU70F-1EXCOW,2016-10-02,US,iPhone,1,6,1475398835,NULL,NULL,0.0,0.0,NA,0.0,0.0,0.0,1
UHKDR2-FUOV5S-6KL82G,2016-10-02,BR,iPhone,2,1806,1475442417,NULL,NULL,2.0,25.0,2.0,2.0,19.0,2.0,8
M50U97-K3MR5B-43NTB5,2016-10-02,US,iPhone,1,1182,1475386293,NULL,NULL,1.0,23.0,0.0,1.0,13.0,0.0,5
H7TLQB-S9FBY1-IPJ7B0,2016-10-02,TR,iPhone,14,3452,1475437553,NULL,NULL,23.0,27.0,5.0,19.0,25.0,4.0,6
U8HMCR-UY468J-1U3MV4,2016-10-02,BR,iPhone,1,264,NA,NULL,NULL,0.0,5.0,0.0,0.0,2.0,0.0,1
2A8JFE-1FXB5P-XWCU0B,2016-10-02,US,iPad,1,156,1475426776,NULL,NULL,0.0,3.0,0.0,0.0,1.0,0.0,1
584SZ9-9FB5SX-2PSO9U,2016-10-01,US,iPhone,1,17,1475280844,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1
IYJU76-GSUEO2-31204J,2016-10-01,BR,iPhone,2,1175,1475342630,NULL,NULL,0.0,12.0,0.0,0.0,2.0,0.0,1
N4DCQ5-F1Z73X-ZEF3X4,2016-10-02,FR,iPhone,1,NA,1475441609,NULL,NULL,0.0,3.0,0.0,0.0,2.0,0.0,2
Q043JK-8MUV0X-6RSALT,2016-10-02,GB,iPhone,9,2553,1475432370,NULL,NULL,2.0,38.0,0.0,1.0,18.0,0.0,7
M5I6NX-BVTYD2-73QOXC,2016-10-01,TR,iPhone,1,1291,1475346734,NULL,NULL,1.0,21.0,2.0,1.0,15.0,2.0,5
3OI6A1-C25EFY-BSQAO9,2016-10-01,GB,iPhone,1,697,1475352562,NULL,NULL,2.0,14.0,0.0,1.0,6.0,0.0,7
X25KGC-4IM2HD-W0CLQP,2016-10-01,US,iPad,1,1109,1475327937,NULL,NULL,3.0,15.0,0.0,3.0,8.0,0.0,1
FC72G5-H4ILQJ-CGF12R,2016-10-02,CN,iPhone,1,1514,1475438658,NULL,NULL,2.0,24.0,0.0,1.0,10.0,0.0,1
JAIT7E-RP582Y-MQ54KL,2016-10-01,US,iPad,4,2170,1475338351,1,13.59,11.0,18.0,3.0,8.0,15.0,1.0,4
Y4OL2D-XSKMHG-R35KEG,2016-10-02,US,iPad,1,627,1475384073,NULL,NULL,2.0,6.0,0.0,1.0,5.0,0.0,1
O9T608-ES0XIB-03UJTG,2016-10-01,FR,iPhone,7,2435,1475346830,NULL,NULL,3.0,37.0,1.0,3.0,24.0,1.0,6
3BIXNH-AZQ6YH-YD2710,2016-10-02,US,iPhone,5,1719,1475386945,NULL,NULL,21.0,8.0,4.0,15.0,8.0,2.0,1
UHI5PX-0KTL7M-PN53GM,2016-10-02,GB,iPhone,4,844,1475438964,NULL,NULL,1.0,15.0,1.0,1.0,14.0,1.0,4
3MN5WI-ENQU2G-6J2CDB,2016-10-01,TR,iPhone,3,2720,1475340801,NULL,NULL,1.0,21.0,2.0,1.0,18.0,2.0,7
H9OKRN-6UHKZ2-IH89QA,2016-10-01,US,iPad,5,2587,1475305043,NULL,NULL,6.0,32.0,0.0,2.0,12.0,0.0,1
DGV2RW-DURJQZ-CDP0HV,2016-10-02,US,iPad,4,1329,1475412521,NULL,NULL,4.0,31.0,0.0,3.0,14.0,0.0,7
M430TC-1BSNOW-AI089X,2016-10-02,GB,iPhone,1,45,1475416267,NULL,NULL,0.0,1.0,0.0,0.0,0.0,0.0,2
F7AB8R-DX0JUF-WBT1O3,2016-10-02,US,iPhone,1,5,1475391786,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1
L1QO8J-OIMVGW-SR18O7,2016-10-01,US,iPhone,1,1155,1475366189,NULL,NULL,7.0,9.0,1.0,6.0,9.0,1.0,8
TB21SL-Q02SA1-W6APNV,2016-10-02,CN,iPhone,13,2183,1475425919,NULL,NULL,2.0,30.0,4.0,2.0,21.0,1.0,1
9E250X-JN6ZGT-R05LX7,2016-10-02,US,iPhone,2,850,1475411569,NULL,NULL,1.0,8.0,0.0,1.0,4.0,0.0,1
0HP6AN-XM5BFW-SQKPHF,2016-10-01,FR,iPhone,2,1221,1475352760,2,27.18,1.0,13.0,0.0,1.0,8.0,0.0,5
KCJ6ZR-O4ZISV-N298S7,2016-10-01,US,iPhone,10,4577,1475348599,NULL,NULL,1.0,NA,0.0,1.0,14.0,0.0,8
QDOJWX-K9MY5T-D9IPFJ,2016-10-01,TR,iPhone,12,4013,1475352810,NULL,NULL,11.0,44.0,0.0,8.0,11.0,0.0,3
MTUZLB-M5EDIB-9DNEAF,2016-10-01,TR,iPhone,2,2474,1475362534,NULL,NULL,10.0,29.0,3.0,8.0,24.0,3.0,3
8Y5LDN-42F7OQ-VJD5O8,2016-10-02,FR,iPad,4,1916,1475426948,NULL,NULL,4.0,20.0,2.0,4.0,18.0,2.0,5
2SEMXF-5ZA2IS-X5Y396,2016-10-02,GB,iPhone,3,319,1475419185,NULL,NULL,3.0,4.0,0.0,2.0,4.0,0.0,6
B7SQJE-GL871F-4WIX7J,2016-10-02,US,iPhone,1,322,1475440253,NULL,NULL,3.0,6.0,0.0,2.0,4.0,0.0,3
IOVWRU-4J6S8R-QAT415,2016-10-02,GB,iPad,2,786,1475439572,NULL,NULL,1.0,14.0,0.0,1.0,8.0,0.0,4
EUY07P-FZW13R-K5UF49,2016-10-02,BR,iPhone,7,4094,1475420027,NULL,NULL,20.0,36.0,3.0,12.0,26.0,3.0,2
I91VD0-JX8KDC-EZFJQV,2016-10-02,BR,iPhone,13,2238,1475451214,NULL,NULL,19.0,10.0,0.0,14.0,8.0,0.0,6
GUMISF-DWF5RH-FHJ82V,2016-10-02,US,iPad,3,378,1475375187,NULL,NULL,6.0,4.0,0.0,4.0,4.0,0.0,1
W1OVCF-ENXOQP-SCNO82,2016-10-01,US,iPad,7,1296,1475352150,NULL,NULL,1.0,29.0,0.0,1.0,7.0,0.0,2
SM79QJ-U6REGN-LS1OMP,2016-10-02,US,iPhone,1,6,1475405433,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1
MTBFD9-V2GHPD-UV6237,2016-10-02,TR,iPhone,14,6002,1475440996,NULL,NULL,2.0,66.0,10.0,2.0,39.0,5.0,8
2YSI3L-O7DSY3-501MIH,2016-10-01,US,iPod touch,7,2233,1475363646,NULL,NULL,5.0,28.0,3.0,4.0,20.0,3.0,1
LQ2HEI-ZGYA1D-Y3698F,2016-10-01,FR,iPad,1,730,1475342691,NULL,NULL,3.0,11.0,0.0,2.0,8.0,0.0,8
A1UQWK-TPZ3EI-I3H6QW,NA,US,iPhone,1,237,1475452798,NULL,NULL,0.0,5.0,0.0,0.0,3.0,0.0,2
TRUCZY-DJVTQA-13QTNI,2016-10-01,FR,iPhone,8,2793,1475366391,NULL,NULL,6.0,28.0,3.0,5.0,22.0,3.0,8
8SWNXH-4VEB8Z-N9PI01,2016-10-02,US,iPhone,21,3465,1475452092,NULL,NULL,9.0,36.0,6.0,5.0,30.0,4.0,8
SET062-GTREN8-QF06ZX,2016-10-01,BR,iPhone,3,2085,1475365856,NULL,NULL,6.0,23.0,2.0,4.0,17.0,2.0,7
XUQ48W-Q03V89-KZ65PQ,2016-10-01,US,iPod touch,2,126,1475331435,NULL,NULL,0.0,2.0,0.0,0.0,1.0,0.0,1
7GBYQ0-87MHJN-R13MJI,2016-10-02,FR,iPhone,4,2028,1475437666,NULL,NULL,5.0,14.0,0.0,4.0,13.0,0.0,8
C2UA4V-ZM5WE1-XVCP94,2016-10-01,US,iPhone,3,1398,1475347548,NULL,NULL,5.0,25.0,0.0,3.0,5.0,0.0,1
KTVDCE-MGT5D7-6QEXIK,2016-10-02,US,iPhone,1,16,1475366548,NULL,NULL,0.0,1.0,0.0,0.0,0.0,0.0,1
3A9SEZ-KSXZOI-P379R5,2016-10-02,BR,iPhone,9,1328,1475452754,NULL,NULL,3.0,13.0,2.0,3.0,11.0,1.0,4
O3X8H1-6NBJKZ-EVITYC,2016-10-02,US,iPad,4,2347,1475422659,NULL,NULL,19.0,27.0,0.0,14.0,11.0,0.0,3
F4HL6Q-SK2INB-T8E4VR,2016-10-02,GB,iPad,4,3133,1475439656,NULL,NULL,1.0,36.0,0.0,1.0,20.0,0.0,3
VE0A7W-RP3EMT-BG326E,2016-10-02,US,iPhone,10,4385,1475409324,NULL,NULL,2.0,56.0,0.0,1.0,19.0,0.0,5
GLH206-CBZ1LQ-O3WANF,2016-10-02,NA,iPad,2,847,1475401798,NULL,NULL,1.0,13.0,0.0,1.0,4.0,0.0,1
YLRX63-3DMOFU-O83Y1I,2016-10-01,US,iPad,7,3103,1475361564,NULL,NULL,32.0,11.0,0.0,20.0,5.0,0.0,3
95UCOL-567QZ8-UDQFTZ,2016-10-02,US,iPhone,76,26674,1475452402,NULL,NULL,112.0,50.0,8.0,85.0,39.0,6.0,8
7I013D-SGE14F-X85DV2,2016-10-01,BR,iPhone,1,7,1475359697,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1
WB95VF-1HXMFD-1X0NM3,2016-10-02,US,iPad,1,15,1475398237,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,2
SX6NAV-BS45EY-MBCOV0,2016-10-02,US,iPhone,1,1,1475396828,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1
JZP17F-GSM739-J7X2PQ,2016-10-02,US,iPhone,2,767,1475452706,NULL,NULL,2.0,9.0,0.0,2.0,8.0,0.0,2
V69KGU-AY5FUD-INXAUT,2016-10-02,US,iPhone,2,720,1475383498,NULL,NULL,3.0,8.0,0.0,3.0,8.0,0.0,8
F52VSG-6QX1PR-AKI4UT,2016-10-02,BR,iPhone,3,170,1475413439,NULL,NULL,0.0,2.0,0.0,0.0,2.0,0.0,2
C4DAWZ-GRJCAQ-SR8MBY,2016-10-01,GB,iPod touch,4,1836,1475356123,NULL,NULL,1.0,30.0,0.0,1.0,17.0,0.0,2
OEKA57-KRF46S-XI5YM2,2016-10-02,TR,iPhone,13,3400,1475437248,NULL,NULL,4.0,56.0,0.0,2.0,27.0,0.0,3
2L5MK0-0F84S6-M8B30V,2016-10-01,TR,iPhone,11,3676,1475336349,NULL,NULL,5.0,44.0,4.0,5.0,33.0,3.0,7
ZSPQLI-0UDST9-6OWX7D,2016-10-02,FR,iPhone,2,1354,1475402677,NULL,NULL,1.0,27.0,1.0,1.0,15.0,1.0,1
QHACIU-CMIVEY-MTGN6W,2016-10-02,US,iPhone,11,2356,1475437115,NULL,NULL,16.0,29.0,4.0,11.0,26.0,3.0,8
LRCZFW-PWS76Q-T5GL86,2016-10-02,GB,iPad,1,609,1475400798,NULL,NULL,1.0,5.0,0.0,1.0,3.0,0.0,1
P1UN3O-T6OR54-U8VMC9,2016-10-01,TR,iPad,49,17353,1475361233,NULL,NULL,1.0,125.0,9.0,1.0,54.0,6.0,8
865312-I7GAP6-D624WE,2016-10-02,FR,iPad,8,2847,1475413305,NULL,NULL,12.0,26.0,1.0,6.0,11.0,1.0,6
O47UBY-WQ2D70-PHL0BG,2016-10-01,US,iPhone,9,1637,1475358400,NULL,NULL,1.0,9.0,0.0,1.0,8.0,0.0,4
OPB8AG-8YDF6G-F8Q1W6,2016-10-01,GB,iPhone,8,2300,1475359117,NULL,NULL,7.0,19.0,5.0,4.0,14.0,2.0,8
61CHRN-83JUPH-1QAT9E,2016-10-02,GB,iPad,1,481,1475399172,NULL,NULL,3.0,6.0,0.0,2.0,5.0,0.0,1
D5BVZ0-SOJ704-Y9RZVB,2016-10-02,US,iPhone,11,2319,1475451895,1,13.59,14.0,17.0,3.0,12.0,15.0,3.0,5
BKN8JZ-XRQ20D-PJG75E,2016-10-01,FR,iPhone,3,1966,1475366372,NULL,NULL,3.0,25.0,0.0,2.0,14.0,0.0,5
E0DXUI-HJR5VP-C9PNV2,2016-10-01,FR,iPhone,3,1096,1475356808,NULL,NULL,1.0,15.0,0.0,1.0,7.0,0.0,2
8ZN3E2-6WJYCB-ZF8KHU,2016-10-02,GB,iPhone,1,23,1475403108,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1
6XYV8Q-1VZA8R-LMX2IR,2016-10-01,US,iPhone,1,505,1475286708,NULL,NULL,0.0,4.0,0.0,0.0,4.0,0.0,1
06QBJP-AFB2P0-HS9T7D,2016-10-02,BR,iPad,7,1852,1475376982,NULL,NULL,2.0,21.0,3.0,2.0,18.0,2.0,1
N8P579-YU2T1O-13QKM8,2016-10-02,US,iPhone,3,1168,1475447487,NULL,NULL,1.0,12.0,2.0,1.0,9.0,1.0,4
H7OBEC-I8LATZ-JWB2CV,2016-10-01,US,iPhone,4,615,1475340702,NULL,NULL,1.0,11.0,0.0,1.0,7.0,0.0,4
79J54A-9QD4CI-XMJPG2,2016-10-02,BR,iPhone,4,1544,1475448148,NULL,NULL,1.0,23.0,0.0,1.0,14.0,0.0,8
IL8D59-0PA94U-2LGAQR,2016-10-01,TR,iPad,2,1276,1475329776,NULL,NULL,1.0,10.0,0.0,1.0,8.0,0.0,1
D3EUQ0-QK9UTN-ELJ3T8,2016-10-01,US,iPad,2,2100,1475350008,NULL,NULL,4.0,18.0,0.0,2.0,9.0,0.0,1
0S4HEU-SE1IMD-IJ6WTQ,2016-10-01,CN,iPhone,5,2627,1475307009,NULL,NULL,7.0,26.0,9.0,6.0,17.0,2.0,2
JY85NA-YNBX82-I9JHEG,2016-10-02,GB,iPhone,8,5009,1475438311,NULL,NULL,16.0,44.0,6.0,13.0,26.0,3.0,2
KQNL8Y-CXVTIH-K25T60,2016-10-01,US,iPhone,3,1444,1475351260,NULL,NULL,1.0,24.0,0.0,1.0,8.0,0.0,1
ZQLTIE-0671TM-BWP7M6,2016-10-02,US,iPhone,3,2270,1475449516,NULL,NULL,4.0,30.0,3.0,4.0,23.0,3.0,3
NQBP6S-5EMP8S-KZ41OM,2016-10-02,US,iPad,1,10,1475429792,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1
7FLDAY-F89ER6-MABU9N,2016-10-01,US,iPhone,1,1215,1475350180,NULL,NULL,1.0,16.0,2.0,1.0,12.0,1.0,2
W916O0-0DMSHP-F6U1GE,2016-10-02,TR,iPhone,8,3106,1475444803,NULL,NULL,7.0,24.0,4.0,6.0,15.0,3.0,8
9ZFG2N-L5B93F-OPK3MU,2016-10-01,TR,iPhone,3,2452,1475333980,NULL,NULL,7.0,18.0,2.0,5.0,14.0,2.0,1
1KRZB7-RVA649-1TG34Z,2016-10-02,FR,iPad,4,2256,1475430026,NULL,NULL,1.0,40.0,1.0,1.0,24.0,1.0,2
L57BGQ-HDQSIK-UJEFZG,2016-10-02,US,iPhone,2,2027,1475424051,3,40.77,14.0,20.0,0.0,12.0,19.0,0.0,1
K6BWEO-K6LIUS-NDA32V,2016-10-01,US,iPhone,2,538,1475336561,NULL,NULL,1.0,8.0,0.0,1.0,7.0,0.0,2
SG5Q01-35U7PD-B7JWQR,2016-10-02,TR,iPhone,6,1669,1475405745,NULL,NULL,1.0,22.0,0.0,1.0,12.0,0.0,1
8AWMC0-SCNX8M-8Q1ERT,2016-10-01,GB,iPhone,1,1122,1475361835,NULL,NULL,5.0,8.0,1.0,5.0,8.0,1.0,3
CDNHQI-NOX45R-Y9L5ZO,2016-10-02,US,iPhone,21,3777,1475451558,NULL,NULL,6.0,53.0,0.0,4.0,NA,0.0,8
GMWVJ1-4PZRX8-5SG2ZF,2016-10-01,FR,iPhone,1,1916,1475306752,NULL,NULL,4.0,20.0,2.0,4.0,17.0,2.0,3
M3GERS-H1WJKI-MA5NW8,2016-10-02,US,iPhone,17,6327,1475434529,NULL,NULL,44.0,44.0,7.0,35.0,29.0,3.0,7
JLCS8X-HZ20P8-LCT9PR,2016-10-02,US,iPad,5,5799,1475394742,NULL,NULL,57.0,15.0,0.0,47.0,11.0,0.0,3
1K9I40-LH6F0O-IGKLZR,2016-10-01,US,iPhone,7,4039,1475355389,NULL,NULL,1.0,57.0,5.0,1.0,26.0,3.0,5
7G9RTF-BU3M9Q-G69SN8,2016-10-01,US,iPhone,1,377,1475282530,NULL,NULL,1.0,4.0,0.0,0.0,4.0,0.0,1
4NX756-LUYG9B-2MY1FU,2016-10-02,TR,iPhone,1,1,1475392846,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1
YDK0XJ-2RNXK7-897KJ3,2016-10-02,US,iPhone,4,2450,1475428723,NULL,NULL,1.0,51.0,0.0,1.0,11.0,0.0,1
6V5E37-DP9IRN-HZP39O,2016-10-02,FR,iPhone,13,2132,1475436877,NULL,NULL,9.0,34.0,0.0,8.0,19.0,0.0,8
8DYZLE-PYDX7K-C6FKDW,2016-10-02,FR,iPad,6,3374,1475418954,NULL,NULL,6.0,38.0,0.0,3.0,18.0,0.0,1
7QLYF8-PYQ7EO-EW8YJ0,2016-10-02,US,iPhone,1,6,1475388434,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1
L8KZNG-8EI0HQ-QXDP8Y,2016-10-02,GB,iPhone,2,996,1475433573,NULL,NULL,5.0,13.0,1.0,4.0,11.0,1.0,1
9XGPFB-FUXH9O-XWLUQY,2016-10-01,BR,iPhone,14,2105,1475363999,NULL,NULL,7.0,32.0,3.0,7.0,26.0,3.0,3
1VLP07-GTWZIJ-6WG5JA,2016-10-02,US,iPad,1,111,1475415168,NULL,NULL,0.0,2.0,0.0,0.0,2.0,0.0,3
8WTLGJ-I0NG4K-FSQD86,2016-10-02,US,iPhone,5,4298,1475450813,NULL,NULL,15.0,32.0,3.0,13.0,26.0,3.0,3
YO1Q0G-CQ06AF-MVJ4QR,2016-10-01,US,iPhone,10,4490,1475339422,NULL,NULL,3.0,64.0,0.0,1.0,14.0,0.0,3
U8ZM6J-D7KF5N-VO7D3N,2016-10-02,BR,iPhone,1,885,1475451598,NULL,NULL,1.0,11.0,0.0,1.0,7.0,0.0,4
9P2H37-XJPSAZ-926WBT,2016-10-02,US,iPhone,7,3301,1475409003,NULL,NULL,10.0,21.0,3.0,9.0,17.0,2.0,2
87EIRC-Z1HKT6-HUASQ3,2016-10-02,FR,iPhone,1,175,1475430574,NULL,NULL,0.0,2.0,0.0,0.0,2.0,0.0,8
KTGV7J-DP8VOJ-9RBE0X,2016-10-01,US,iPad,1,1203,1475363719,NULL,NULL,1.0,35.0,0.0,NA,5.0,0.0,5
AE0HGR-5XHVBM-2L6F4D,2016-10-01,US,iPad,8,2742,1475336752,NULL,NULL,1.0,34.0,0.0,1.0,22.0,0.0,1
DKN2AW-7KQ6DM-FQNV63,2016-10-01,US,iPhone,2,1427,1475362084,NULL,NULL,3.0,13.0,0.0,3.0,11.0,0.0,1
VQBAO4-UQKJL9-LOU6W8,2016-10-01,US,iPhone,2,768,1475290470,NULL,NULL,2.0,14.0,0.0,2.0,5.0,0.0,1
U1B3JA-ACL1B5-04HYTM,2016-10-01,CN,iPhone,3,847,1475328116,NULL,NULL,1.0,13.0,0.0,1.0,6.0,0.0,3
BO9C5V-FBINK9-YM6CVU,2016-10-02,US,iPhone,18,4100,1475448813,NULL,NULL,38.0,26.0,0.0,16.0,14.0,0.0,1
9HC4PG-NF7E01-MLH54V,2016-10-01,US,iPad,4,1844,1475364180,NULL,NULL,10.0,17.0,0.0,8.0,13.0,0.0,4
